TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Quarter,Year,Age Group,Revenue Band
TX049327,2023-11-25,CUST3864,Female,51,Electronics,6,479.0,2874.0,4,2023,Middle Aged,High
TX049328,2023-11-25,CUST8544,Male,20,Electronics,6,154.0,924.0,4,2023,Teenager,High
TX049329,2023-11-25,CUST6893,Male,33,Beauty,13,128.0,1664.0,4,2023,Youth,High
TX049330,2023-11-25,CUST4072,Male,32,Sports,3,479.0,1437.0,4,2023,Youth,High
TX049331,2023-11-25,CUST6063,Male,56,Sports,14,83.0,1162.0,4,2023,Middle Aged,High
TX049332,2023-11-25,CUST4983,Male,28,Clothing,7,240.0,1680.0,4,2023,Youth,High
TX049333,2023-11-25,CUST8331,Male,65,Groceries,1,158.0,158.0,4,2023,Retired,Medium
TX049334,2023-11-25,CUST5690,Male,51,Clothing,2,95.0,190.0,4,2023,Middle Aged,Medium
TX049335,2023-11-25,CUST8480,Male,23,Books,2,446.0,892.0,4,2023,Teenager,High
TX049336,2023-11-25,CUST9399,Female,61,Beauty,14,251.0,3514.0,4,2023,Retired,High
TX049337,2023-11-25,CUST2698,Male,19,Groceries,16,245.0,3920.0,4,2023,Teenager,High
TX049338,2023-11-25,CUST7378,Female,30,Beauty,18,478.0,8604.0,4,2023,Youth,High
TX049339,2023-11-25,CUST8001,Female,32,Beauty,8,302.0,2416.0,4,2023,Youth,High
TX049340,2023-11-25,CUST8456,Female,44,Books,13,366.0,4758.0,4,2023,Middle Aged,High
TX049341,2023-11-25,CUST5145,Male,30,Groceries,18,148.0,2664.0,4,2023,Youth,High
TX049342,2023-11-25,CUST2229,Male,18,Clothing,4,13.0,52.0,4,2023,,Low
TX049343,2023-11-25,CUST2930,Male,55,Electronics,12,495.0,5940.0,4,2023,Middle Aged,High
TX049344,2023-11-25,CUST6800,Female,30,Books,15,212.0,3180.0,4,2023,Youth,High
TX049345,2023-11-25,CUST4390,Male,62,Clothing,9,241.0,2169.0,4,2023,Retired,High
TX049346,2023-11-25,CUST5208,Female,53,Groceries,20,143.0,2860.0,4,2023,Middle Aged,High
TX049347,2023-11-25,CUST1544,Male,57,Beauty,14,114.0,1596.0,4,2023,Middle Aged,High
TX049348,2023-11-25,CUST0792,Male,39,Clothing,10,113.0,1130.0,4,2023,Youth,High
TX049349,2023-11-25,CUST4613,Female,20,Beauty,7,277.0,1939.0,4,2023,Teenager,High
TX049350,2023-11-25,CUST4657,Female,24,Clothing,5,348.0,1740.0,4,2023,Teenager,High
TX049351,2023-11-25,CUST6127,Male,52,Books,12,64.0,768.0,4,2023,Middle Aged,High
TX049352,2023-11-25,CUST6288,Female,40,Beauty,16,415.0,6640.0,4,2023,Youth,High
TX049353,2023-11-25,CUST9928,Male,39,Beauty,7,158.0,1106.0,4,2023,Youth,High
TX049354,2023-11-25,CUST0465,Male,33,Sports,20,453.0,9060.0,4,2023,Youth,High
TX049355,2023-11-25,CUST9267,Male,45,Beauty,11,498.0,5478.0,4,2023,Middle Aged,High
TX049356,2023-11-25,CUST1605,Female,52,Electronics,19,60.0,1140.0,4,2023,Middle Aged,High
TX049357,2023-11-25,CUST6291,Male,66,Beauty,8,362.0,2896.0,4,2023,Retired,High
TX049358,2023-11-25,CUST7981,Female,69,Groceries,14,288.0,4032.0,4,2023,Retired,High
TX049359,2023-11-25,CUST3400,Female,57,Sports,4,84.0,336.0,4,2023,Middle Aged,Medium
TX049360,2023-11-25,CUST7571,Male,46,Groceries,10,349.0,3490.0,4,2023,Middle Aged,High
TX049361,2023-11-25,CUST9436,Female,18,Clothing,18,163.0,2934.0,4,2023,,High
TX049362,2023-11-25,CUST3827,Female,66,Electronics,15,125.0,1875.0,4,2023,Retired,High
TX049363,2023-11-25,CUST3299,Male,29,Clothing,14,64.0,896.0,4,2023,Youth,High
TX049364,2023-11-25,CUST7756,Male,22,Sports,8,48.0,384.0,4,2023,Teenager,Medium
TX049365,2023-11-25,CUST4546,Female,48,Books,14,384.0,5376.0,4,2023,Middle Aged,High
TX049366,2023-11-25,CUST6583,Male,33,Beauty,9,366.0,3294.0,4,2023,Youth,High
TX049367,2023-11-25,CUST4341,Male,49,Sports,6,336.0,2016.0,4,2023,Middle Aged,High
TX049368,2023-11-25,CUST9028,Male,61,Electronics,10,220.0,2200.0,4,2023,Retired,High
TX049369,2023-11-25,CUST5577,Male,47,Electronics,15,371.0,5565.0,4,2023,Middle Aged,High
TX049370,2023-11-25,CUST8930,Male,39,Beauty,15,86.0,1290.0,4,2023,Youth,High
TX049371,2023-11-25,CUST4157,Male,23,Clothing,3,281.0,843.0,4,2023,Teenager,High
TX049372,2023-11-25,CUST1232,Female,41,Electronics,4,142.0,568.0,4,2023,Middle Aged,High
TX049373,2023-11-25,CUST5701,Female,68,Electronics,9,169.0,1521.0,4,2023,Retired,High
TX049374,2023-11-25,CUST7569,Male,57,Electronics,3,242.0,726.0,4,2023,Middle Aged,High
TX049375,2023-11-25,CUST4089,Female,65,Electronics,13,431.0,5603.0,4,2023,Retired,High
TX049376,2023-11-25,CUST9405,Male,64,Electronics,15,193.0,2895.0,4,2023,Retired,High
TX049377,2023-11-25,CUST5403,Female,19,Groceries,17,478.0,8126.0,4,2023,Teenager,High
TX049378,2023-11-25,CUST6602,Male,32,Books,13,297.0,3861.0,4,2023,Youth,High
TX049379,2023-11-25,CUST9784,Female,19,Books,13,60.0,780.0,4,2023,Teenager,High
TX049380,2023-11-25,CUST4670,Male,66,Beauty,10,394.0,3940.0,4,2023,Retired,High
TX049381,2023-11-25,CUST5898,Male,70,Sports,14,290.0,4060.0,4,2023,Retired,High
TX049382,2023-11-25,CUST7835,Male,54,Clothing,17,276.0,4692.0,4,2023,Middle Aged,High
TX049383,2023-11-25,CUST3852,Female,33,Groceries,16,82.0,1312.0,4,2023,Youth,High
TX049384,2023-11-25,CUST7812,Male,49,Books,8,23.0,184.0,4,2023,Middle Aged,Medium
TX049385,2023-11-25,CUST3120,Male,66,Sports,14,172.0,2408.0,4,2023,Retired,High
TX049386,2023-11-25,CUST8035,Female,56,Beauty,10,396.0,3960.0,4,2023,Middle Aged,High
TX049387,2023-11-25,CUST6459,Female,70,Sports,20,468.0,9360.0,4,2023,Retired,High
TX049388,2023-11-25,CUST1519,Female,42,Clothing,4,495.0,1980.0,4,2023,Middle Aged,High
TX049389,2023-11-25,CUST4947,Male,36,Electronics,3,87.0,261.0,4,2023,Youth,Medium
TX049390,2023-11-25,CUST6124,Female,34,Groceries,8,148.0,1184.0,4,2023,Youth,High
TX049391,2023-11-25,CUST7363,Female,49,Clothing,17,441.0,7497.0,4,2023,Middle Aged,High
TX049392,2023-11-25,CUST8273,Male,21,Clothing,6,464.0,2784.0,4,2023,Teenager,High
TX049393,2023-11-25,CUST9150,Male,43,Beauty,4,324.0,1296.0,4,2023,Middle Aged,High
TX049394,2023-11-25,CUST4225,Female,24,Groceries,7,428.0,2996.0,4,2023,Teenager,High
TX049395,2023-11-25,CUST1068,Male,61,Clothing,12,215.0,2580.0,4,2023,Retired,High
TX049396,2023-11-25,CUST4773,Female,69,Electronics,13,336.0,4368.0,4,2023,Retired,High
TX049397,2023-11-25,CUST7968,Male,69,Electronics,1,456.0,456.0,4,2023,Retired,Medium
TX049398,2023-11-25,CUST9431,Male,36,Beauty,7,311.0,2177.0,4,2023,Youth,High
TX049399,2023-11-25,CUST2354,Male,51,Beauty,8,83.0,664.0,4,2023,Middle Aged,High
TX049400,2023-11-25,CUST8315,Female,34,Electronics,16,487.0,7792.0,4,2023,Youth,High
TX049401,2023-11-25,CUST5541,Female,56,Electronics,10,319.0,3190.0,4,2023,Middle Aged,High
TX049402,2023-11-25,CUST4712,Female,53,Beauty,17,100.0,1700.0,4,2023,Middle Aged,High
TX049403,2023-11-25,CUST4219,Male,51,Sports,13,265.0,3445.0,4,2023,Middle Aged,High
TX049404,2023-11-25,CUST0397,Female,52,Sports,7,113.0,791.0,4,2023,Middle Aged,High
TX049405,2023-11-25,CUST4916,Female,27,Electronics,6,90.0,540.0,4,2023,Youth,High
TX049406,2023-11-25,CUST4446,Female,66,Groceries,1,131.0,131.0,4,2023,Retired,Medium
TX049407,2023-11-25,CUST0347,Male,21,Beauty,14,491.0,6874.0,4,2023,Teenager,High
TX049408,2023-11-25,CUST9158,Female,60,Books,5,108.0,540.0,4,2023,Middle Aged,High
TX049409,2023-11-25,CUST6787,Male,46,Groceries,12,220.0,2640.0,4,2023,Middle Aged,High
TX049410,2023-11-25,CUST1344,Male,61,Clothing,9,99.0,891.0,4,2023,Retired,High
TX049411,2023-11-25,CUST7229,Male,60,Groceries,7,40.0,280.0,4,2023,Middle Aged,Medium
TX049412,2023-11-25,CUST4308,Female,62,Sports,19,148.0,2812.0,4,2023,Retired,High
TX049413,2023-11-25,CUST4628,Male,55,Books,7,83.0,581.0,4,2023,Middle Aged,High
TX049414,2023-11-25,CUST8544,Male,55,Sports,5,236.0,1180.0,4,2023,Middle Aged,High
TX049415,2023-11-25,CUST8072,Female,65,Books,19,61.0,1159.0,4,2023,Retired,High
TX049416,2023-11-25,CUST3750,Female,28,Books,10,338.0,3380.0,4,2023,Youth,High
TX049417,2023-11-25,CUST4693,Male,35,Sports,5,361.0,1805.0,4,2023,Youth,High
TX049418,2023-11-25,CUST4298,Male,65,Books,20,393.0,7860.0,4,2023,Retired,High
TX049419,2023-11-25,CUST6385,Female,61,Books,10,215.0,2150.0,4,2023,Retired,High
TX049420,2023-11-25,CUST0780,Female,45,Clothing,12,201.0,2412.0,4,2023,Middle Aged,High
TX049421,2023-11-25,CUST0629,Female,52,Books,15,37.0,555.0,4,2023,Middle Aged,High
TX049422,2023-11-25,CUST8443,Female,18,Books,20,73.0,1460.0,4,2023,,High
TX049423,2023-11-25,CUST3390,Male,68,Beauty,11,148.0,1628.0,4,2023,Retired,High
TX049424,2023-11-25,CUST6766,Male,37,Clothing,18,33.0,594.0,4,2023,Youth,High
TX049425,2023-11-25,CUST3307,Female,30,Books,8,97.0,776.0,4,2023,Youth,High
TX049426,2023-11-25,CUST3237,Male,42,Electronics,3,273.0,819.0,4,2023,Middle Aged,High
TX049427,2023-11-25,CUST9165,Female,60,Beauty,7,112.0,784.0,4,2023,Middle Aged,High
TX049428,2023-11-25,CUST5971,Female,64,Beauty,6,286.0,1716.0,4,2023,Retired,High
TX049429,2023-11-25,CUST9650,Female,26,Sports,12,210.0,2520.0,4,2023,Youth,High
TX049430,2023-11-25,CUST5917,Male,43,Beauty,12,140.0,1680.0,4,2023,Middle Aged,High
TX049431,2023-11-25,CUST9470,Female,18,Beauty,7,55.0,385.0,4,2023,,Medium
TX049432,2023-11-25,CUST1197,Male,62,Beauty,7,451.0,3157.0,4,2023,Retired,High
TX049433,2023-11-25,CUST7368,Male,37,Electronics,14,324.0,4536.0,4,2023,Youth,High
TX049434,2023-11-25,CUST5345,Male,35,Clothing,12,257.0,3084.0,4,2023,Youth,High
TX049435,2023-11-25,CUST4657,Male,52,Sports,20,345.0,6900.0,4,2023,Middle Aged,High
TX049436,2023-11-25,CUST8468,Male,55,Groceries,14,33.0,462.0,4,2023,Middle Aged,Medium
TX049437,2023-11-25,CUST5829,Male,32,Groceries,12,24.0,288.0,4,2023,Youth,Medium
TX049438,2023-11-25,CUST4073,Male,50,Beauty,18,305.0,5490.0,4,2023,Middle Aged,High
TX049439,2023-11-25,CUST2117,Male,27,Beauty,10,352.0,3520.0,4,2023,Youth,High
TX049440,2023-11-25,CUST0174,Male,28,Sports,6,369.0,2214.0,4,2023,Youth,High
TX049441,2023-11-25,CUST7697,Male,33,Clothing,14,370.0,5180.0,4,2023,Youth,High
TX049442,2023-11-25,CUST2483,Male,45,Clothing,2,477.0,954.0,4,2023,Middle Aged,High
TX049443,2023-11-25,CUST4179,Male,40,Books,17,213.0,3621.0,4,2023,Youth,High
TX049444,2023-11-25,CUST7399,Female,18,Clothing,6,104.0,624.0,4,2023,,High
TX049445,2023-11-25,CUST0036,Male,41,Groceries,4,494.0,1976.0,4,2023,Middle Aged,High
TX049446,2023-11-25,CUST1829,Male,35,Clothing,19,384.0,7296.0,4,2023,Youth,High
TX049447,2023-11-25,CUST8942,Female,46,Electronics,15,51.0,765.0,4,2023,Middle Aged,High
TX049448,2023-11-25,CUST4157,Male,25,Electronics,13,218.0,2834.0,4,2023,Teenager,High
TX049449,2023-11-25,CUST8084,Male,52,Sports,10,15.0,150.0,4,2023,Middle Aged,Medium
TX049450,2023-11-25,CUST3690,Male,23,Groceries,16,398.0,6368.0,4,2023,Teenager,High
TX049451,2023-11-25,CUST3962,Male,45,Groceries,3,123.0,369.0,4,2023,Middle Aged,Medium
TX049452,2023-11-25,CUST7235,Male,30,Clothing,6,227.0,1362.0,4,2023,Youth,High
TX049453,2023-11-25,CUST1250,Male,52,Sports,5,126.0,630.0,4,2023,Middle Aged,High
TX049454,2023-11-25,CUST1395,Female,64,Books,1,297.0,297.0,4,2023,Retired,Medium
TX049455,2023-11-25,CUST1875,Male,57,Groceries,14,154.0,2156.0,4,2023,Middle Aged,High
TX049456,2023-11-25,CUST6661,Male,40,Electronics,10,410.0,4100.0,4,2023,Youth,High
TX049457,2023-11-25,CUST8046,Male,20,Sports,20,291.0,5820.0,4,2023,Teenager,High
TX049458,2023-11-25,CUST1820,Male,69,Groceries,10,447.0,4470.0,4,2023,Retired,High
TX049459,2023-11-25,CUST9243,Female,43,Sports,11,327.0,3597.0,4,2023,Middle Aged,High
TX049460,2023-11-25,CUST6567,Female,45,Groceries,18,392.0,7056.0,4,2023,Middle Aged,High
TX049461,2023-11-25,CUST6992,Male,48,Electronics,4,99.0,396.0,4,2023,Middle Aged,Medium
TX049462,2023-11-25,CUST5730,Male,36,Books,16,254.0,4064.0,4,2023,Youth,High
TX049463,2023-11-25,CUST0448,Female,26,Beauty,2,392.0,784.0,4,2023,Youth,High
TX049464,2023-11-25,CUST7718,Male,51,Books,14,447.0,6258.0,4,2023,Middle Aged,High
TX049465,2023-11-25,CUST9120,Male,46,Clothing,9,70.0,630.0,4,2023,Middle Aged,High
TX049466,2023-11-25,CUST3911,Male,27,Electronics,2,213.0,426.0,4,2023,Youth,Medium
TX049467,2023-11-25,CUST4314,Male,62,Beauty,6,140.0,840.0,4,2023,Retired,High
TX049468,2023-11-25,CUST7281,Female,69,Electronics,7,212.0,1484.0,4,2023,Retired,High
TX049469,2023-11-25,CUST3689,Male,65,Clothing,18,151.0,2718.0,4,2023,Retired,High
TX049470,2023-11-25,CUST4143,Female,18,Groceries,8,428.0,3424.0,4,2023,,High
TX049471,2023-11-25,CUST9415,Female,29,Groceries,17,372.0,6324.0,4,2023,Youth,High
TX049472,2023-11-25,CUST3226,Male,54,Books,3,409.0,1227.0,4,2023,Middle Aged,High
TX049473,2023-11-25,CUST8037,Male,26,Sports,1,419.0,419.0,4,2023,Youth,Medium
TX049474,2023-11-25,CUST4377,Male,25,Beauty,1,461.0,461.0,4,2023,Teenager,Medium
TX049475,2023-11-25,CUST4373,Male,18,Beauty,13,332.0,4316.0,4,2023,,High
TX049476,2023-11-25,CUST5490,Female,66,Groceries,5,402.0,2010.0,4,2023,Retired,High
TX049477,2023-11-25,CUST9654,Male,24,Beauty,18,374.0,6732.0,4,2023,Teenager,High
TX049478,2023-11-25,CUST0104,Male,33,Beauty,8,237.0,1896.0,4,2023,Youth,High
TX049479,2023-11-25,CUST8674,Female,43,Beauty,11,396.0,4356.0,4,2023,Middle Aged,High
TX049480,2023-11-25,CUST6673,Female,53,Sports,11,403.0,4433.0,4,2023,Middle Aged,High
TX049481,2023-11-25,CUST1081,Male,70,Books,12,18.0,216.0,4,2023,Retired,Medium
TX049482,2023-11-25,CUST3948,Male,62,Electronics,10,402.0,4020.0,4,2023,Retired,High
TX049483,2023-11-25,CUST9160,Female,70,Clothing,7,385.0,2695.0,4,2023,Retired,High
TX049484,2023-11-25,CUST8388,Female,65,Clothing,10,361.0,3610.0,4,2023,Retired,High
TX049485,2023-11-25,CUST7392,Female,34,Beauty,17,318.0,5406.0,4,2023,Youth,High
TX049486,2023-11-25,CUST2668,Male,39,Books,6,384.0,2304.0,4,2023,Youth,High
TX049487,2023-11-25,CUST3874,Male,49,Books,14,409.0,5726.0,4,2023,Middle Aged,High
TX049488,2023-11-25,CUST7576,Female,50,Groceries,18,146.0,2628.0,4,2023,Middle Aged,High
TX049489,2023-11-25,CUST6191,Female,45,Books,10,421.0,4210.0,4,2023,Middle Aged,High
TX049490,2023-11-25,CUST2683,Male,28,Beauty,16,479.0,7664.0,4,2023,Youth,High
TX049491,2023-11-25,CUST4092,Male,37,Groceries,13,198.0,2574.0,4,2023,Youth,High
TX049492,2023-11-25,CUST6782,Female,64,Sports,2,383.0,766.0,4,2023,Retired,High
TX049493,2023-11-25,CUST3723,Female,28,Sports,5,397.0,1985.0,4,2023,Youth,High
TX049494,2023-11-25,CUST1460,Female,26,Electronics,1,463.0,463.0,4,2023,Youth,Medium
TX049495,2023-11-25,CUST9816,Male,61,Clothing,16,321.0,5136.0,4,2023,Retired,High
TX049496,2023-11-25,CUST5577,Male,25,Sports,16,105.0,1680.0,4,2023,Teenager,High
TX049497,2023-11-25,CUST8976,Male,61,Groceries,3,137.0,411.0,4,2023,Retired,Medium
TX049498,2023-11-25,CUST3472,Female,46,Electronics,2,401.0,802.0,4,2023,Middle Aged,High
TX049499,2023-11-25,CUST5442,Male,44,Clothing,20,369.0,7380.0,4,2023,Middle Aged,High
TX049500,2023-11-25,CUST8588,Male,57,Clothing,20,310.0,6200.0,4,2023,Middle Aged,High
TX049501,2023-11-25,CUST4777,Male,54,Groceries,8,315.0,2520.0,4,2023,Middle Aged,High
TX049502,2023-11-25,CUST1230,Male,33,Sports,8,288.0,2304.0,4,2023,Youth,High
TX049503,2023-11-25,CUST5092,Male,59,Books,11,327.0,3597.0,4,2023,Middle Aged,High
TX049504,2023-11-25,CUST9609,Male,20,Electronics,19,335.0,6365.0,4,2023,Teenager,High
TX049505,2023-11-25,CUST4369,Female,61,Clothing,20,491.0,9820.0,4,2023,Retired,High
TX049506,2023-11-25,CUST3718,Female,34,Electronics,5,422.0,2110.0,4,2023,Youth,High
TX049507,2023-11-25,CUST1088,Female,60,Books,16,40.0,640.0,4,2023,Middle Aged,High
TX049508,2023-11-25,CUST0268,Male,66,Sports,20,328.0,6560.0,4,2023,Retired,High
TX049509,2023-11-25,CUST9365,Male,47,Sports,20,244.0,4880.0,4,2023,Middle Aged,High
TX049510,2023-11-25,CUST1297,Female,60,Groceries,16,90.0,1440.0,4,2023,Middle Aged,High
TX049511,2023-11-25,CUST9869,Male,34,Electronics,18,34.0,612.0,4,2023,Youth,High
TX049512,2023-11-25,CUST7265,Male,53,Beauty,16,257.0,4112.0,4,2023,Middle Aged,High
TX049513,2023-11-25,CUST6286,Female,67,Electronics,8,31.0,248.0,4,2023,Retired,Medium
TX049514,2023-11-25,CUST1207,Male,29,Groceries,5,351.0,1755.0,4,2023,Youth,High
TX049515,2023-11-25,CUST3707,Male,68,Beauty,2,293.0,586.0,4,2023,Retired,High
TX049516,2023-11-25,CUST3991,Female,61,Electronics,15,358.0,5370.0,4,2023,Retired,High
TX049517,2023-11-25,CUST2553,Female,29,Groceries,13,387.0,5031.0,4,2023,Youth,High
TX049518,2023-11-25,CUST6673,Male,18,Beauty,10,166.0,1660.0,4,2023,,High
TX049519,2023-11-25,CUST0801,Male,32,Sports,4,344.0,1376.0,4,2023,Youth,High
TX049520,2023-11-25,CUST7317,Female,43,Sports,1,35.0,35.0,4,2023,Middle Aged,Low
TX049521,2023-11-25,CUST4520,Male,64,Books,5,195.0,975.0,4,2023,Retired,High
TX049522,2023-11-25,CUST3323,Male,63,Beauty,17,312.0,5304.0,4,2023,Retired,High
TX049523,2023-11-25,CUST9679,Female,52,Beauty,16,234.0,3744.0,4,2023,Middle Aged,High
TX049524,2023-11-25,CUST4889,Female,24,Electronics,13,48.0,624.0,4,2023,Teenager,High
TX049525,2023-11-25,CUST4475,Male,29,Groceries,4,183.0,732.0,4,2023,Youth,High
TX049526,2023-11-25,CUST6225,Male,48,Clothing,4,256.0,1024.0,4,2023,Middle Aged,High
TX049527,2023-11-25,CUST2184,Female,34,Groceries,6,215.0,1290.0,4,2023,Youth,High
TX049528,2023-11-25,CUST2310,Male,43,Sports,6,16.0,96.0,4,2023,Middle Aged,Low
TX049529,2023-11-25,CUST2624,Female,24,Electronics,14,197.0,2758.0,4,2023,Teenager,High
TX049530,2023-11-25,CUST2435,Female,46,Electronics,5,277.0,1385.0,4,2023,Middle Aged,High
TX049531,2023-11-25,CUST5525,Female,62,Beauty,3,99.0,297.0,4,2023,Retired,Medium
TX049532,2023-11-25,CUST6032,Female,63,Groceries,9,58.0,522.0,4,2023,Retired,High
TX049533,2023-11-25,CUST4921,Male,29,Beauty,17,403.0,6851.0,4,2023,Youth,High
TX049534,2023-11-25,CUST2105,Female,20,Electronics,11,406.0,4466.0,4,2023,Teenager,High
TX049535,2023-11-25,CUST7510,Male,26,Groceries,5,168.0,840.0,4,2023,Youth,High
TX049536,2023-11-25,CUST6057,Male,21,Sports,2,129.0,258.0,4,2023,Teenager,Medium
TX049537,2023-11-25,CUST5473,Male,45,Sports,1,500.0,500.0,4,2023,Middle Aged,Medium
TX049538,2023-11-25,CUST8736,Male,19,Groceries,18,48.0,864.0,4,2023,Teenager,High
TX049539,2023-11-25,CUST7325,Female,23,Clothing,20,296.0,5920.0,4,2023,Teenager,High
TX049540,2023-11-25,CUST7931,Female,32,Electronics,15,45.0,675.0,4,2023,Youth,High
TX049541,2023-11-25,CUST2079,Female,61,Clothing,18,179.0,3222.0,4,2023,Retired,High
TX049542,2023-11-25,CUST8053,Male,22,Clothing,6,456.0,2736.0,4,2023,Teenager,High
TX049543,2023-11-25,CUST0830,Female,46,Clothing,2,236.0,472.0,4,2023,Middle Aged,Medium
TX049544,2023-11-25,CUST5462,Female,19,Clothing,12,244.0,2928.0,4,2023,Teenager,High
TX049545,2023-11-25,CUST4581,Male,66,Clothing,5,189.0,945.0,4,2023,Retired,High
TX049546,2023-11-25,CUST5164,Female,19,Electronics,5,383.0,1915.0,4,2023,Teenager,High
TX049547,2023-11-25,CUST4654,Female,50,Books,5,57.0,285.0,4,2023,Middle Aged,Medium
TX049548,2023-11-25,CUST8131,Male,69,Books,8,232.0,1856.0,4,2023,Retired,High
TX049549,2023-11-25,CUST3078,Male,48,Sports,18,496.0,8928.0,4,2023,Middle Aged,High
TX049550,2023-11-25,CUST2630,Male,42,Groceries,15,496.0,7440.0,4,2023,Middle Aged,High
TX049551,2023-11-25,CUST6877,Female,68,Books,5,29.0,145.0,4,2023,Retired,Medium
TX049552,2023-11-25,CUST6526,Male,46,Beauty,12,430.0,5160.0,4,2023,Middle Aged,High
TX049553,2023-11-25,CUST0361,Female,23,Books,3,110.0,330.0,4,2023,Teenager,Medium
TX049554,2023-11-25,CUST8712,Female,42,Clothing,11,185.0,2035.0,4,2023,Middle Aged,High
TX049555,2023-11-25,CUST5458,Male,34,Books,14,269.0,3766.0,4,2023,Youth,High
TX049556,2023-11-25,CUST1344,Male,56,Groceries,11,369.0,4059.0,4,2023,Middle Aged,High
TX049557,2023-11-25,CUST6960,Male,40,Groceries,2,34.0,68.0,4,2023,Youth,Low
TX049558,2023-11-25,CUST4940,Female,47,Electronics,3,436.0,1308.0,4,2023,Middle Aged,High
TX049559,2023-11-25,CUST7538,Female,20,Books,10,53.0,530.0,4,2023,Teenager,High
TX049560,2023-11-25,CUST3349,Male,27,Beauty,17,447.0,7599.0,4,2023,Youth,High
TX049561,2023-11-25,CUST7206,Male,66,Books,10,14.0,140.0,4,2023,Retired,Medium
TX049562,2023-11-25,CUST9794,Female,22,Electronics,15,341.0,5115.0,4,2023,Teenager,High
TX049563,2023-11-25,CUST3644,Male,18,Electronics,13,24.0,312.0,4,2023,,Medium
TX049564,2023-11-25,CUST6509,Female,58,Sports,5,72.0,360.0,4,2023,Middle Aged,Medium
TX049565,2023-11-25,CUST7632,Male,67,Electronics,12,415.0,4980.0,4,2023,Retired,High
TX049566,2023-11-25,CUST8240,Female,67,Beauty,16,263.0,4208.0,4,2023,Retired,High
TX049567,2023-11-25,CUST0136,Male,64,Sports,8,229.0,1832.0,4,2023,Retired,High
TX049568,2023-11-25,CUST9605,Female,59,Beauty,11,62.0,682.0,4,2023,Middle Aged,High
TX049569,2023-11-25,CUST5314,Male,29,Groceries,11,465.0,5115.0,4,2023,Youth,High
TX049570,2023-11-25,CUST3775,Male,29,Beauty,8,453.0,3624.0,4,2023,Youth,High
TX049571,2023-11-25,CUST8843,Female,50,Groceries,6,221.0,1326.0,4,2023,Middle Aged,High
TX049572,2023-11-25,CUST8062,Male,64,Clothing,3,354.0,1062.0,4,2023,Retired,High
TX049573,2023-11-25,CUST8395,Female,58,Groceries,15,294.0,4410.0,4,2023,Middle Aged,High
TX049574,2023-11-25,CUST8930,Female,46,Books,17,440.0,7480.0,4,2023,Middle Aged,High
TX049575,2023-11-25,CUST2119,Female,46,Sports,6,150.0,900.0,4,2023,Middle Aged,High
TX049576,2023-11-25,CUST2398,Male,21,Sports,11,205.0,2255.0,4,2023,Teenager,High
TX049577,2023-11-25,CUST9798,Female,48,Clothing,7,258.0,1806.0,4,2023,Middle Aged,High
TX049578,2023-11-25,CUST3379,Male,64,Beauty,8,91.0,728.0,4,2023,Retired,High
TX049579,2023-11-25,CUST4374,Male,23,Groceries,18,107.0,1926.0,4,2023,Teenager,High
TX049580,2023-11-25,CUST7292,Male,31,Sports,12,178.0,2136.0,4,2023,Youth,High
TX049581,2023-11-25,CUST8530,Male,56,Books,11,419.0,4609.0,4,2023,Middle Aged,High
TX049582,2023-11-25,CUST8916,Female,57,Beauty,3,263.0,789.0,4,2023,Middle Aged,High
TX049583,2023-11-25,CUST7433,Female,61,Sports,6,82.0,492.0,4,2023,Retired,Medium
TX049584,2023-11-25,CUST2669,Male,50,Books,6,181.0,1086.0,4,2023,Middle Aged,High
TX049585,2023-11-25,CUST9700,Male,34,Groceries,2,431.0,862.0,4,2023,Youth,High
TX049586,2023-11-25,CUST1105,Male,38,Electronics,3,364.0,1092.0,4,2023,Youth,High
TX049587,2023-11-25,CUST6198,Female,63,Books,8,257.0,2056.0,4,2023,Retired,High
TX049588,2023-11-25,CUST4157,Female,70,Sports,17,70.0,1190.0,4,2023,Retired,High
TX049589,2023-11-25,CUST6745,Male,66,Electronics,13,349.0,4537.0,4,2023,Retired,High
TX049590,2023-11-25,CUST9006,Female,30,Sports,18,275.0,4950.0,4,2023,Youth,High
TX049591,2023-11-25,CUST8496,Male,61,Sports,18,297.0,5346.0,4,2023,Retired,High
TX049592,2023-11-25,CUST7077,Male,33,Books,13,385.0,5005.0,4,2023,Youth,High
TX049593,2023-11-25,CUST4109,Female,22,Electronics,3,184.0,552.0,4,2023,Teenager,High
TX049594,2023-11-25,CUST4357,Male,32,Sports,7,219.0,1533.0,4,2023,Youth,High
TX049595,2023-11-25,CUST5249,Female,41,Sports,18,401.0,7218.0,4,2023,Middle Aged,High
TX049596,2023-11-25,CUST2576,Male,58,Electronics,16,413.0,6608.0,4,2023,Middle Aged,High
TX049597,2023-11-25,CUST2207,Male,51,Clothing,14,19.0,266.0,4,2023,Middle Aged,Medium
TX049598,2023-11-25,CUST7625,Female,40,Sports,2,431.0,862.0,4,2023,Youth,High
TX049599,2023-11-25,CUST0774,Male,56,Groceries,17,236.0,4012.0,4,2023,Middle Aged,High
TX049600,2023-11-25,CUST3069,Female,42,Books,19,44.0,836.0,4,2023,Middle Aged,High
TX049601,2023-11-25,CUST1092,Male,51,Books,3,186.0,558.0,4,2023,Middle Aged,High
