id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews
20379886,2 Bedroom with backyard and best location,11750337247,verified,Liat,Brooklyn,Cobble Hill,40.68574,-73.99958,United States,US,1,strict,Entire home/apt,2020,$106 ,$21 ,3,31
12025796,Quiet Furnished Room in Greenpoint/Williamsburg,87789699779,unconfirmed,Jane,Brooklyn,Greenpoint,40.72482,-73.9525,United States,US,1,flexible,Private room,2010,$82 ,$16 ,3,4
15836666,Entire Long Island City Studio mins to Manhattan,33373997501,unconfirmed,Levi,Queens,Long Island City,40.75097,-73.94119,United States,US,0,strict,Entire home/apt,2015,$720 ,$144 ,3,2
45961318,Large window Private Room in Flushing Queens,4043544843,unconfirmed,Bing,Queens,Flushing,40.75221,-73.81533,United States,US,0,moderate,Private room,2006,$310 ,$62 ,1,32
29565187,Montauk Guest Suite,83807080840,unconfirmed,Joseph & Teresa,Brooklyn,East New York,40.67134,-73.87862,United States,US,1,strict,Entire home/apt,2015,$278 ,$56 ,1,180
53317401,1 Bedroom available in a four bedroom house,61864218452,unconfirmed,Stefanos,Queens,Astoria,40.75989,-73.91571,United States,US,1,strict,Private room,2012,"$1,037 ",$207 ,1,5
20199284,Best Brighton Beach welcoming for your stay!,76567612126,unconfirmed,Youssef,Brooklyn,Brighton Beach,40.57762,-73.96051,United States,US,1,strict,Entire home/apt,2007,$739 ,$148 ,2,2
11714851,Huge Loft Size Room with Private Bath in Hip Area!,94976695839,verified,Michael,Brooklyn,Bedford-Stuyvesant,40.69115,-73.94526,United States,US,1,flexible,Private room,2019,$398 ,$80 ,1,194
23518607,Luxury Modern Gramercy Loft with a balcony,71078926531,verified,Esteban,Manhattan,Kips Bay,40.74144,-73.98079,United States,US,1,flexible,Entire home/apt,2019,"$1,008 ",$202 ,30,4
47578452,Spacious park block garden studio,64152143508,verified,Amy,Manhattan,Upper West Side,40.79804,-73.96135,United States,US,1,strict,Entire home/apt,2019,$928 ,$186 ,30,19
50292454,Bluebird Hells Kitchen 1-BR  Apt Near Central Park,73265551188,verified,Bluebird,Manhattan,Hell's Kitchen,40.76038,-73.99951,United States,US,1,strict,Entire home/apt,2009,$865 ,$173 ,30,0
53787961,Comfortable and bright bedroom in a great location,31344293883,unconfirmed,Pablo & Anastasiya,Queens,Astoria,40.76,-73.90684,United States,US,0,strict,Private room,2013,$369 ,$74 ,2,35
26765579,Your Next Stay Should be Here...Cute Stylish Condo,87084161083,verified,Charisse,Manhattan,Harlem,40.80778,-73.94561,United States,US,1,strict,Entire home/apt,2020,"$1,131 ",$226 ,1,4
5432991,"Share quiet, clean and spacious apt",69612326823,unconfirmed,Elvis,Staten Island,West Brighton,40.63438,-74.11518,United States,US,1,flexible,Private room,2021,$457 ,$91 ,30,6
39389500,Comfy New York City Launching Pad!!,51874468079,verified,Tim,Queens,Astoria,40.77115,-73.92275,United States,US,0,moderate,Private room,2014,$839 ,$168 ,40,23
8806992,Prospect Park Adventures HQ,77472761039,verified,Nic,Brooklyn,Flatbush,40.65123,-73.96436,United States,US,0,flexible,Private room,2013,$467 ,$93 ,1,1
14043348,"Large, Private 1 Bedroom in Historic Brownstone",58830958291,verified,Keri,Brooklyn,Crown Heights,40.67192,-73.93414,United States,US,0,flexible,Entire home/apt,2020,$330 ,$66 ,5,8
31940630,Large 1 Bedroom Apt near Times Square/ Midtown,5471488896,unconfirmed,Janeyjaney,Manhattan,Hell's Kitchen,40.76149,-73.98791,United States,US,1,flexible,Entire home/apt,2006,$228 ,$46 ,1,11
50476370,Sunny and spacious  1-bedroom in Brooklyn,7446894835,unconfirmed,Jamie,Brooklyn,Fort Greene,40.6967,-73.97477,United States,US,0,flexible,Private room,2008,$550 ,$110 ,1,53
15329655,Large sunny and beautiful room,85092787906,verified,Annie,Manhattan,Upper East Side,40.78079,-73.95499,United States,US,0,flexible,Private room,2014,$809 ,$162 ,10,0
1994371,Home Sweet Room-EMERALD-Queens NYC!,91776307996,verified,Jacqueline & Tyas,Queens,Elmhurst,40.73842,-73.87609,United States,US,1,strict,Private room,2007,$549 ,$110 ,3,125
11746333,Charming Home in Chelsea,12545260205,verified,Michael,Manhattan,Chelsea,40.74244,-73.99781,United States,US,0,flexible,Entire home/apt,2020,$867 ,$173 ,3,41
5425259,Sun-filled living room with futon!,72604855319,verified,Lena,Brooklyn,Bushwick,40.69505,-73.93161,United States,US,0,flexible,Shared room,2007,$655 ,$131 ,1,1
48140141,Private room in apt,58519400207,unconfirmed,Kaylin,Manhattan,Gramercy,40.73631,-73.98525,United States,US,1,flexible,Private room,2004,$439 ,$88 ,7,0
53011979,Luxury Two-Story Loft in Clinton Hill/Bed-Stuy!,45347439033,unconfirmed,Ibada,Brooklyn,Bedford-Stuyvesant,40.69592,-73.94765,United States,US,1,strict,Entire home/apt,2009,$567 ,$113 ,3,24
32696176,Entire Apartment - 1 Bed Close to Central Park,56522411931,unconfirmed,Jackie,Manhattan,East Harlem,40.78763,-73.94769,United States,US,1,moderate,Entire home/apt,2013,$214 ,$43 ,35,1
23446256,"Meatpacking Events, Popups, Baby Showers, PhotoSht",64886389016,unconfirmed,Greg,Manhattan,West Village,40.73882,-74.00706,United States,US,0,moderate,Entire home/apt,2020,$439 ,$88 ,1,0
44466241,"East Village, private room with free breakfast",12948656925,verified,Adi And Evangel,Manhattan,East Village,40.72598,-73.98856,United States,US,1,strict,Private room,2007,$909 ,$182 ,1,25
22833203,Waterfront Studio in Luxury Highrise w/ Gym & Roof,71674535071,unconfirmed,Mila,Manhattan,Financial District,40.7058,-74.01559,United States,US,0,moderate,Entire home/apt,2013,$841 ,$168 ,2,3
37167045,Wyndham Midtown Manhattan 45 New York City,28320544037,verified,Dan,Manhattan,Midtown,40.75211,-73.97362,United States,US,1,strict,Hotel room,2006,$913 ,$183 ,2,2
54792042,"Cute room,  45min Manhattan,  20 LGA, 20 JFK 2Peop",61581663158,verified,Clara,Queens,Flushing,40.73717,-73.80847,United States,US,0,strict,Private room,2020,$215 ,$43 ,1,16
20258380,Beautiful home,20541323340,verified,Hattie,Bronx,Unionport,40.82972,-73.84957,United States,US,0,flexible,Private room,2003,$351 ,$70 ,1,0
1593402,1 bdrm brownstone-west 70's-1 block Central Park,55375545967,verified,Marjorie,Manhattan,Upper West Side,40.77555,-73.9767,United States,US,0,strict,Entire home/apt,2012,"$1,056 ",$211 ,3,73
21709825,Queens home with a view,8760916999,verified,Norma,Queens,Bayswater,40.60513,-73.77024,United States,US,1,moderate,Entire home/apt,2022,$891 ,$178 ,2,33
25541682,Nice sunny room in great part of Bed Stuy,95799318834,unconfirmed,Marian,Brooklyn,Bedford-Stuyvesant,40.68569,-73.94465,United States,US,0,moderate,Private room,2011,$543 ,$109 ,2,2
27101929,"CHARM APT IN LOWER EAST SIDE, WALKING EVERYWHERE",46994739202,verified,Antina,Manhattan,Lower East Side,40.7195,-73.98558,United States,US,0,moderate,Entire home/apt,2004,$980 ,$196 ,1,1
36121541,"Spacious, PVT House in Heart of Astoria W/PKG spot",92207819556,unconfirmed,Elmahdi,Queens,Ditmars Steinway,40.7772,-73.91718,United States,US,0,strict,Entire home/apt,2008,$833 ,$167 ,30,1
50517793,Quiet&convenient/1B/ UpperWestLuxury/ 2Sub nearby,50394736554,unconfirmed,Rylee,Manhattan,Upper West Side,40.79369,-73.96539,United States,US,1,strict,Entire home/apt,2015,$982 ,$196 ,4,1
14470276,Cozy bedroom in beautiful Bed-Stuy brownstone,89502479378,verified,Yael,Brooklyn,Bedford-Stuyvesant,40.68515,-73.95566,United States,US,0,flexible,Private room,2012,$800 ,$160 ,7,0
4607303,"Luxurious bed in a clean, cozy home",43458370948,unconfirmed,Christopher,Queens,Astoria,40.75916,-73.91427,United States,US,0,moderate,Private room,2009,$75 ,$15 ,1,72
4985076,Sleek Bushwick Loft,8050845539,verified,Alex,Brooklyn,Williamsburg,40.70629,-73.92884,United States,US,0,flexible,Entire home/apt,2006,$973 ,$195 ,2,3
22206895,"Hell’s  kitchen studio, Time Square/Javitz center",74886379455,verified,Abraham,Manhattan,Hell's Kitchen,40.75811,-73.99527,United States,US,1,flexible,Entire home/apt,2022,$869 ,$174 ,2,5
22643764,Williamsburg waterfront 1 BR in luxury building,38414762072,unconfirmed,Antonia,Brooklyn,Williamsburg,40.72161,-73.96327,United States,US,0,moderate,Entire home/apt,2004,$406 ,$81 ,90,0
22421739,"Sweet Midtown East 1BR, Water views, Gym, Doorman by Blueground",70960954666,verified,Blueground,Manhattan,Murray Hill,40.74478,-73.9727,United States,US,0,strict,Entire home/apt,2018,$703 ,$141 ,30,0
48551605,Private room available for summer,76416832359,unconfirmed,Briana,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94515,United States,US,1,flexible,Private room,2007,"$1,191 ",$238 ,90,0
20636153,Convenient Apartment in Brooklyn Townhouse,58063481744,unconfirmed,Amy,Brooklyn,Bedford-Stuyvesant,40.69084,-73.95368,United States,US,1,moderate,Entire home/apt,2005,$563 ,$113 ,2,51
34781661,Private Home 30 Days or more mins to Mid Manhattan,68008783542,unconfirmed,Myrna And David,Queens,Astoria,40.75949,-73.91419,United States,US,1,moderate,Entire home/apt,2006,$682 ,$136 ,30,250
4082065,Beautiful room with bathroom,26147426139,unconfirmed,Claudina,Brooklyn,Bedford-Stuyvesant,40.69361,-73.93848,United States,US,0,flexible,Private room,2012,"$1,120 ",$224 ,2,24
19815988,Spacious 2bd apt with Manhattan view and sunset,1856240168,verified,Kathryn,Brooklyn,Gowanus,40.67076,-73.98903,United States,US,0,moderate,Entire home/apt,2019,$78 ,$16 ,2,9
21197842,A Cozy Beautiful  Brooklyn Overlooking Park space,98175357774,verified,Meir,Brooklyn,Crown Heights,40.67175,-73.9436,United States,US,1,strict,Entire home/apt,2014,"$1,131 ",$226 ,4,12
25976342,Studio for a couple visiting New York City,87558523730,verified,Luis,Manhattan,Harlem,40.81942,-73.95796,United States,US,1,flexible,Entire home/apt,2006,$628 ,$126 ,2,5
4579135,Comfy 2Bdr Railroad in Greenpoint,81853512603,verified,Osvaldo,Brooklyn,Greenpoint,40.72907,-73.95468,United States,US,1,moderate,Entire home/apt,2014,$123 ,$25 ,2,8
54789833,Cozy family style Woodhaven home near JFK Airport,28910957867,unconfirmed,Cynthia,Queens,Woodhaven,40.69109,-73.84846,United States,US,1,moderate,Entire home/apt,2015,$556 ,$111 ,5,4
55084209,Spacious room in awesome Bushwick townhouse,22008394861,verified,Sebastien,Brooklyn,Bushwick,40.69194,-73.92352,United States,US,1,flexible,Private room,2006,$550 ,$110 ,3,1
49734079,Best “H.P TWIN Bed” 5 mins to LGA airport &US OPEN,72838076994,unconfirmed,Veronica,Queens,Corona,40.74889,-73.86489,United States,US,1,moderate,Shared room,2017,$855 ,$171 ,1,16
42714346,"Specious light room near Broadway(M,J, L,G trains)",35566135057,verified,Sergii,Brooklyn,Bushwick,40.70031,-73.94077,United States,US,0,flexible,Shared room,2003,$328 ,$66 ,30,0
2237383,Upscale Designer Studio-Heart of Manhattan,93044862649,unconfirmed,Marina,Manhattan,Upper East Side,40.77014,-73.96222,United States,US,1,strict,Entire home/apt,2021,$956 ,$191 ,2,68
37653069,Extra-Lux Executive Penthouse With Private Rooftop,66935128105,unconfirmed,Isabell,Manhattan,Lower East Side,40.71906,-73.98259,United States,US,0,flexible,Entire home/apt,2017,$887 ,$177 ,30,40
55154351,Superior Studio with Balcony,66857839385,unconfirmed,Bassam,Brooklyn,Bay Ridge,40.63334,-74.01784,United States,US,1,moderate,Private room,2005,"$1,048 ",$210 ,1,40
15430174,Astoria apartment near Manhattan/LaGuardia,8022274491,unconfirmed,Zachary,Queens,Astoria,40.76271,-73.92213,United States,US,0,moderate,Entire home/apt,2011,$363 ,$73 ,3,5
40864141,Sunny Private Room by Prospect Park,7698451405,verified,Ehi,Brooklyn,Prospect-Lefferts Gardens,40.65508,-73.95689,United States,US,0,strict,Private room,2007,$908 ,$182 ,2,3
31997517,Bright and Spacious Apartment,85263134203,unconfirmed,Sam,Brooklyn,Bay Ridge,40.63535,-74.01942,United States,US,0,strict,Entire home/apt,2013,$530 ,$106 ,1,121
56765962,1 BR at Wyndham Midtown 45 NYC,50744463201,unconfirmed,Gary,Manhattan,Midtown,40.75377,-73.97203,United States,US,0,strict,Private room,2021,$980 ,$196 ,2,2
35003686,Chelsea One bedroom loft,87478123547,unconfirmed,Daniella,Manhattan,Chelsea,40.73845,-73.99662,United States,US,0,moderate,Entire home/apt,2014,"$1,109 ",$222 ,7,1
33058485,Modern 3BR/1B in prime location (15 Min to City),89372736922,verified,Art,Brooklyn,Crown Heights,40.67662,-73.92938,United States,US,1,flexible,Entire home/apt,2010,"$1,081 ",$216 ,2,90
2506354,Luxury 1 Bedroom Upper West,36498111236,verified,Olivier,Manhattan,Upper West Side,40.77864,-73.98437,United States,US,1,moderate,Entire home/apt,2012,"$1,183 ",$237 ,30,18
40509564,One bedroom apartment,42342223452,verified,Biruta,Brooklyn,Bay Ridge,40.63014,-74.027,United States,US,1,strict,Entire home/apt,2019,$176 ,$35 ,7,10
46473852,"*Spacious* Artist’s Home, mins to NYC, near train",84410212251,unconfirmed,Lauren,Queens,Rego Park,40.72835,-73.86108,United States,US,0,moderate,Entire home/apt,2015,$271 ,$54 ,1,78
26879353,Cozy super affordable room,11735209620,verified,Nelly,Brooklyn,Bedford-Stuyvesant,40.67813,-73.92904,United States,US,1,strict,Private room,2006,$580 ,$116 ,5,1
21495532,Charming Studio in an EXCELLENT LOCATION,80590508294,verified,Julio,Manhattan,Hell's Kitchen,40.76614,-73.98484,United States,US,1,flexible,Entire home/apt,2003,$378 ,$76 ,4,13
26964959,Amazingly lit with views over entire manhattan.,70716357609,verified,Michael,Brooklyn,Clinton Hill,40.69325,-73.96732,United States,US,0,strict,Entire home/apt,2005,"$1,099 ",$220 ,2,0
38284900,Coote Luxe Suite - Modern and Comfortable  APT,10870395874,verified,Damiso,Brooklyn,Canarsie,40.64264,-73.88936,United States,US,1,moderate,Entire home/apt,2010,"$1,150 ",$230 ,30,38
45058307,Joy's Luxury Apartment with Free Parking Space,13854306224,unconfirmed,Joy,Brooklyn,Canarsie,40.63136,-73.90921,United States,US,0,flexible,Entire home/apt,2017,$651 ,$130 ,1,26
46587626,Terrace Penthouse in Nolita,73228801067,unconfirmed,Luc,Manhattan,Nolita,40.72206,-73.99497,United States,US,0,moderate,Entire home/apt,2022,$312 ,$62 ,5,1
51260084,Sunny Ditmas Park Carriage House (Events Listing),80397336527,unconfirmed,Jed,Brooklyn,Flatbush,40.64335,-73.96745,United States,US,0,flexible,Entire home/apt,2018,$483 ,$97 ,1,1
23989167,Large Private Bedroom Near Tons Of Transit!,78554928359,verified,Yuval,Queens,Ridgewood,40.70896,-73.8956,United States,US,0,moderate,Private room,2003,"$1,171 ",$234 ,30,2
30716733,Mint room. Private bath. in room Central  Flushing,89173363935,unconfirmed,Liqin,Queens,Flushing,40.75951,-73.82139,United States,US,1,strict,Private room,2004,$822 ,$164 ,1,94
39467374,Secret Garden,18323237186,verified,Claire,Brooklyn,Bedford-Stuyvesant,40.6883,-73.95375,United States,US,0,flexible,Entire home/apt,2020,"$1,173 ",$235 ,3,163
43149006,Versatile private room in Harlem/Hamilton Heights!,32630985851,verified,Edward,Manhattan,Harlem,40.82377,-73.94981,United States,US,0,strict,Private room,2013,$398 ,$80 ,4,42
36191683,Lofted bedroom with bath & yard,7410392828,verified,Chloe,Brooklyn,Bushwick,40.68322,-73.90764,United States,US,0,flexible,Private room,2012,"$1,009 ",$202 ,3,3
21474545,Simple Perfect Soho Sublet,7309587245,verified,Jennifer,Manhattan,Nolita,40.7223,-73.99607,United States,US,1,moderate,Entire home/apt,2021,$79 ,$16 ,30,0
8501570,Great loft for a couple or family,8741659722,unconfirmed,Guy,Manhattan,Financial District,40.70524,-74.01278,United States,US,0,flexible,Entire home/apt,2010,"$1,077 ",$215 ,5,6
15010978,Room-Sofa Bed-Hell's Kitchen-Close to Everything,91127589106,verified,Nicholas,Manhattan,Hell's Kitchen,40.76609,-73.99396,United States,US,1,flexible,Shared room,2022,$673 ,$135 ,1,94
18398234,Paradise in New York City,44197319519,verified,Shama,Manhattan,Harlem,40.82156,-73.94966,United States,US,1,flexible,Entire home/apt,2021,$522 ,$104 ,2,82
47521565,Hells Kitchen private room 3BR/2BA,266458415,verified,Steven,Manhattan,Hell's Kitchen,40.76508,-73.99087,United States,US,0,flexible,Private room,2019,"$1,060 ",$212 ,10,0
6514395,"Bright, one-bedroom in Brooklyn",34029794519,unconfirmed,Ingrid,Brooklyn,Prospect Heights,40.67309,-73.96354,United States,US,0,flexible,Entire home/apt,2018,"$1,150 ",$230 ,3,4
22543245,⭐$1.6 MILLION CHELSEA FLAT⭐LUXURY AND LOCATION!,44288732544,verified,Oliver,Manhattan,Chelsea,40.74294,-73.99795,United States,US,0,moderate,Entire home/apt,2016,$623 ,$125 ,2,18
13549592,EXTRA LARGE PRIVATE BEDROOM! TRIPLE SIZE CLOSET(B),72120768587,unconfirmed,Mel,Brooklyn,Crown Heights,40.67051,-73.94014,United States,US,1,moderate,Private room,2018,"$1,061 ",$212 ,15,3
54711959,Cozy room at Pat's Paradise,9985303096,verified,Patricia,Queens,Rockaway Beach,40.58511,-73.81757,United States,US,0,flexible,Private room,2017,$333 ,$67 ,2,7
42587317,Luxury 2BR/2BA by Grand Central with views,68424532417,unconfirmed,William,Manhattan,Murray Hill,40.74699,-73.97301,United States,US,0,strict,Entire home/apt,2003,$779 ,$156 ,2,10
24620998,Garden Apartment in Bushwick,88608707677,unconfirmed,Sam,Brooklyn,Bushwick,40.69328,-73.9225,United States,US,0,flexible,Entire home/apt,2006,$223 ,$45 ,,1
32763004,Great space with artist's studio and garden,84150286401,unconfirmed,Momo,Brooklyn,Williamsburg,40.70688,-73.93165,United States,US,0,moderate,Entire home/apt,2017,"$1,153 ",$231 ,30,15
20051268,Beautiful 4bed Brooklyn Family Townhouse,92451987552,verified,James,Brooklyn,Fort Greene,40.68712,-73.97768,United States,US,0,moderate,Entire home/apt,2003,$634 ,$127 ,20,2
6224437,Cool room Manhattan - Sleeps up to 3 guests,23279106609,verified,Ana,Manhattan,Hell's Kitchen,40.75834,-73.99277,United States,US,0,strict,Private room,2016,$208 ,$42 ,1,147
27391887,Cozy Budget 2 Bedroom Apt in Times Square,9894321026,verified,Kirk,Manhattan,Hell's Kitchen,40.76123,-73.99084,United States,US,0,strict,Entire home/apt,2004,$162 ,$32 ,3,1
50660286,Modern loft in the heart of the East Village.,6439005718,verified,Ariana,Manhattan,East Village,40.73073,-73.98652,United States,US,1,moderate,Entire home/apt,2021,$227 ,$45 ,1,36
1497301,Lovely Upper East Yorkville 1 BDRM,72258188301,verified,Kelley,Manhattan,Upper East Side,40.7761,-73.95265,United States,US,0,strict,Entire home/apt,2004,"$1,113 ",$223 ,4,102
30204199,"Cozy Room newly renovated house, 3",71585392477,verified,Filiz,Queens,Ridgewood,40.71249,-73.92015,United States,US,0,strict,Private room,2006,$629 ,$126 ,1,38
4393010,Cute & Modern 1 Bedroom Apt,83643318939,verified,David,Brooklyn,Williamsburg,40.71256,-73.94188,United States,US,1,moderate,Entire home/apt,2022,"$1,094 ",$219 ,8,14
31071310,Water View King Bed Hotel Room,71378303610,unconfirmed,Justin,Manhattan,Financial District,40.70614,-74.00369,United States,US,0,strict,Private room,2006,$176 ,$35 ,1,23
34975518,The NYC Quick Stay- Flexible Check-In,2254733180,unconfirmed,475,Manhattan,Harlem,40.82462,-73.9477,United States,US,1,strict,Private room,2017,$513 ,$103 ,3,11
52078040,"Backyard BK! Live like a NY’er in modern, new reno",53186152443,verified,Danielle,Brooklyn,Bedford-Stuyvesant,40.6886,-73.92937,United States,US,0,moderate,Entire home/apt,2007,$665 ,$133 ,4,53
52854022,Quiet room in Bushwick Apartment above Jefferson L,66787724046,verified,Andrew,Brooklyn,Bushwick,40.7069,-73.92284,United States,US,1,moderate,Private room,2013,$262 ,$52 ,3,1
9228397,Modern Comfort in Upscale BK- Steps from Ferry!,46928215991,verified,Katlyn,Brooklyn,Columbia St,40.68912,-74.00121,United States,US,0,moderate,Private room,2021,"$1,047 ",$209 ,2,61
5070682,Private Room in Duplex Apartment,3525598651,verified,Amanda,Brooklyn,Prospect Heights,40.67734,-73.96433,United States,US,0,strict,Private room,2009,"$1,007 ",$201 ,1,1
52127195,Artist Loft.Good Energy.Big Space With Fire Place!,66338699946,verified,Mari,Manhattan,NoHo,40.7275,-73.99168,United States,US,1,moderate,Entire home/apt,2019,$377 ,$75 ,2,42
25627288,Superior 1BR in FiDi by Sonder,94781976118,unconfirmed,Sonder (NYC),Manhattan,Financial District,40.70724,-74.00614,United States,US,0,flexible,Entire home/apt,2022,$822 ,$164 ,29,0
40820509,Midtown great location private Apt,71289852795,verified,George,Manhattan,Midtown,40.75399,-73.96967,United States,US,0,strict,Entire home/apt,2017,"$1,067 ",$213 ,1,214
51958743,❤️ Furnished One Bedroom with Terrace!! ★★★★★,65182673332,verified,Mark,Manhattan,Midtown,40.75388,-73.96727,United States,US,0,flexible,Entire home/apt,2012,$618 ,$124 ,2,109
42046615,Brooklyn home,35806128476,unconfirmed,Sa,Brooklyn,Bensonhurst,40.61268,-73.98857,United States,US,1,moderate,Entire home/apt,2008,"$1,078 ",$216 ,30,0
7585304,Cozy 1br in the Heart of Kips Bay,12303489770,unconfirmed,Felicia,Manhattan,Kips Bay,40.74138,-73.98048,United States,US,0,flexible,Entire home/apt,2007,$427 ,$85 ,5,0
7520685,BEAUTIFUL APT ON CENTRAL PARK WEST,61698996368,verified,Barbara And Dan,Manhattan,Upper West Side,40.79644,-73.96135,United States,US,0,strict,Entire home/apt,2020,$428 ,$86 ,7,0
33927805,Art & Plants,44916984172,unconfirmed,Lenin,Manhattan,Hell's Kitchen,40.75509,-73.99193,United States,US,1,strict,Entire home/apt,2015,$86 ,$17 ,4,4
56507486,Comfy Room in Williamsburg Duplex *big backyard*,9974768703,verified,Douglas,Brooklyn,Williamsburg,40.70719,-73.94749,United States,US,0,strict,Private room,2011,$573 ,$115 ,3,3
53325133,Sunny 2BR Apt Near Columbia University,87979824934,verified,Lydia,Manhattan,Upper West Side,40.80001,-73.96459,United States,US,1,flexible,Entire home/apt,2008,$550 ,$110 ,2,15
38359460,Flushing entire apartment in prime location,54460332358,verified,Kyeong Il,Queens,Flushing,40.76724,-73.81619,United States,US,0,flexible,Entire home/apt,2017,$797 ,$159 ,7,2
13166296,Plymouth Loft,76455146786,verified,Christina,Brooklyn,DUMBO,40.70208,-73.98568,United States,US,0,flexible,Entire home/apt,2003,$225 ,$45 ,2,1
17259943,The Explorer's Lounge in Bushwick,37590911753,unconfirmed,Beth,Brooklyn,Bushwick,40.70099,-73.93728,United States,US,0,moderate,Entire home/apt,2007,$100 ,$20 ,2,59
22900031,Luxury apartment in UES,94514513935,unconfirmed,Silvio,Manhattan,Upper East Side,40.779,-73.95298,United States,US,1,moderate,Entire home/apt,2004,$633 ,$127 ,3,4
17487491,"Main st APT w PRIVATE Bath, bedroom, living room.",91861945316,verified,Tony,Queens,Flushing,40.75794,-73.83234,United States,US,1,strict,Entire home/apt,2006,"$1,055 ",$211 ,2,54
46582103,Studio step away from Time square/73B,46296620291,verified,Irina,Manhattan,Hell's Kitchen,40.76163,-73.99335,United States,US,1,moderate,Entire home/apt,2005,$978 ,$196 ,30,4
36134796,Private railroad apartment in cozy Greenpoint,52222917421,verified,Vanessa,Brooklyn,Greenpoint,40.72744,-73.953,United States,US,1,flexible,Private room,2010,$952 ,$190 ,10,35
3316578,Studio apartment Chelsea NYC,40088098019,unconfirmed,Jenniffer,Manhattan,Chelsea,40.73942,-73.99629,United States,US,0,moderate,Entire home/apt,2013,$895 ,$179 ,25,0
8066910,Williamsburg 2000sqft,94259022416,verified,Bradley,Brooklyn,Williamsburg,40.71712,-73.94671,United States,US,0,moderate,Private room,2005,$409 ,$82 ,2,1
8695427,Prime Location Luxury Tribeca Loft,89624133766,unconfirmed,Jonathan,Manhattan,Tribeca,40.71991,-74.00641,United States,US,1,flexible,Entire home/apt,2009,$641 ,$128 ,30,0
23960999,Crash Space in BK for your NYC Adventure!,32141206974,verified,Eric,Brooklyn,Crown Heights,40.67302,-73.92134,United States,US,1,moderate,Shared room,2021,$62 ,$12 ,2,1
33863186,,40459006414,verified,Hiroki,Queens,Jackson Heights,40.75226,-73.87841,United States,US,0,flexible,Private room,2019,$653 ,$131 ,30,3
54235876,Beautiful Designer DUMBO Loft,9468346037,verified,Michael,Brooklyn,Vinegar Hill,40.7023,-73.98394,United States,US,0,strict,Entire home/apt,2005,$994 ,$199 ,14,0
48688575,Amazing Open Floor Studio Extension,65177757134,unconfirmed,Harvey,Brooklyn,Bushwick,40.69893,-73.92624,United States,US,0,strict,Entire home/apt,2018,$107 ,$21 ,5,54
14090294,Studio Bushwick (shared bathroom apt next door),30738714286,unconfirmed,Ivanna And Emmanuel,Brooklyn,Williamsburg,40.70533,-73.92778,United States,US,0,strict,Entire home/apt,2012,$904 ,$181 ,3,78
50127316,"Big Quiet, Clean and Respectful APARTMENT.",27563905021,verified,Rosa,Manhattan,Washington Heights,40.85842,-73.92928,United States,US,0,strict,Private room,2018,$740 ,$148 ,1,7
12938748,曼哈顿景色豪华公寓,45120685473,unconfirmed,Faye,Manhattan,Hell's Kitchen,40.76189,-73.99751,United States,US,1,flexible,Private room,2009,$114 ,$23 ,10,2
30025806,Comfy B&B in Prime Bushwick,97087746565,unconfirmed,Nelly,Brooklyn,Bedford-Stuyvesant,40.6913,-73.92564,United States,US,0,moderate,Private room,2015,"$1,092 ",$218 ,2,9
1916497,Cozy Village apartment  near NYU,84923085292,verified,Cristiana,Manhattan,Greenwich Village,40.72863,-74.00137,United States,US,1,flexible,Entire home/apt,2019,$849 ,$170 ,4,11
32310671,Stylish Apt in the Heart of Greenwich Village,62959472110,verified,Sharon,Manhattan,East Village,40.72595,-73.98984,United States,US,1,moderate,Entire home/apt,2011,$358 ,$72 ,30,13
56209796,"Sunny, Cozy, Private Room In The Heart of Bushwick",74874314796,unconfirmed,Dylana,Brooklyn,Bushwick,40.69906,-73.92431,United States,US,0,moderate,Private room,2017,$782 ,$156 ,2,96
42088038,JFK LUXURY APARTMENT #B,13748539176,verified,Jfk,Queens,Springfield Gardens,40.65933,-73.77125,United States,US,0,strict,Entire home/apt,2017,$564 ,$113 ,1,17
30475930,"Bright & Cozy 2 Bdrm in heart of Williamsburg, BK",88289155176,verified,Lea,Brooklyn,Williamsburg,40.71206,-73.95286,United States,US,1,moderate,Entire home/apt,2015,$875 ,$175 ,3,4
12082683,King sized bed in pre war apt,202489488,unconfirmed,Kristine,Brooklyn,Crown Heights,40.67001,-73.96197,United States,US,1,strict,Entire home/apt,2011,$305 ,$61 ,4,8
49749543,Cozy Brownstone Apartment in Brooklyn,28168099584,verified,Tonya,Brooklyn,Crown Heights,40.6707,-73.94793,United States,US,1,flexible,Entire home/apt,2012,$542 ,$108 ,3,39
32633766,"Midsized UWS Apartment, 1 block from Central Park",81438709891,verified,Colin And Madelaine,Manhattan,Upper West Side,40.78356,-73.97183,United States,US,0,moderate,Entire home/apt,2013,$596 ,$119 ,30,2
34977727,1 bd Park Facing Williamsburg BK Apt -Roof Peloton,22785370153,unconfirmed,Jen,Brooklyn,Williamsburg,40.71985,-73.95541,United States,US,1,flexible,Entire home/apt,2022,$354 ,$71 ,5,3
9903860,2 Bedroom Wyndham Midtown 45 Sleeps 6,58632967943,verified,Christine,Manhattan,Midtown,40.7533,-73.97346,United States,US,1,flexible,Entire home/apt,2019,"$1,157 ",$231 ,3,16
